transaction_id,is_fraud,Customer_Satisfaction_Score,Loyalty_Points_Earned
dd9bd920588067251ccd35b35cd465dd,0,7,91
12b28df4d605625fd13d6c33618c4adc,0,2,468
9dbe695dfb1c079a0ed5f13cdb1100be,0,2,234
d6c69cf7726d2e47809609e10b886fa2,0,1,75
de67b880ad40d0128ac4f2daad85876e,0,7,275
5b5c19c339a64414043a74d3c91ee285,0,8,274
f1c0ca8e200400e37849122dcac2c501,0,1,63
0af14546c8db3a4a12b16eec01474e9c,0,7,220
d12b1c92b11562f06f24de51813a679c,0,10,90
3989dc3d97e98ca50f827f971c0cb448,0,3,217
478a82f6194cace84468d293c9d50c36,0,9,450
27a984861df24b45aa8f9317db805058,0,3,231
1e0cd42539841161914c2e59c3f5e2cb,0,9,36
bebd7c5c0072a5c705a337e1a83017a6,0,6,286
d7c6a0f626df64d411ce0fccffc277cb,0,5,205
b9b79e0362ea6e15ca6fceeff65d1da7,0,9,475
58afdf9e82e38f1a6de83e1e3e828a2a,0,9,114
25e6a7a916006d44202ebde098e20810,0,3,163
962d57d22034a0a26adfaa3bab974521,0,4,466
adc9eb5912092b8f893230efae45b261,0,4,365
2d890cc62f4fff93fdd7a168168a11ae,0,2,351
855d9fd39af634665eae977faa4deb49,0,3,444
546757fd966e38a2c899c5097209550e,0,10,443
8ec8b15f96a34ac4b875a182790f1fa2,0,6,414
53e8dc239ddaf61482dadaca5666c55f,0,8,232
9be7a20593983bff484abead9777bd22,0,8,353
e8d0937b1dda03a7c59005c5febb6fe0,0,3,418
593066adf3d67990b9eb052664d8f005,0,8,366
dd9b294ba41dbda3e6c843388d4c9c38,0,5,392
a263cde45faf18beb280c3da31d46541,0,3,68
241ede3ab8fbd3a671fc2a6fb5b299f1,0,3,443
7c10b38e3533d6467d1006f8c85d4a51,0,4,20
3ee99605e865f3440a05e65b71ec92af,0,3,247
fb945381594aa1becf0e0623e7fc2a62,0,7,18
7e1872e5bb10f8f3bebb0862bf613548,0,10,131
31764bd5f5071f3ac53b4bd3872b0783,0,4,447
0a8eafb556d877d3a44729b6bdbe85f0,0,8,144
3bbf712d39a6c1552fcaa5e5e76e5494,0,3,239
a3c06f82feb955e0a0582899be4280d2,0,10,48
5c40781fa168d979a80c16b5bfb0872a,0,1,41
33ce1a12f2c6b97da0cebc8d0507b9ce,0,10,484
f51c3e5293e0693e6885fd6d03168093,0,7,188
decb2c0d92f1823f5178cee85ae403b4,0,2,100
4432f85c6d6bb3ed12c8cff2d78f04eb,0,4,120
f0b1e6a1d9a78cc47809548fd94b3cfd,0,5,164
fd5e01488d80f9f3346f9f04b30c7948,0,1,148
707813d40d648bcc71594e316d40217e,0,5,413
baf8099476b936247cd8c67583c06ea0,0,10,263
bf7c6806fa2753bcc8a30348ee182d3d,0,7,205
a37c9a1bb810f6ce2a9ce681e2c06080,0,10,42
279fc5df0cd8c67fee12375ee4cb983b,0,8,270
27bb9a6c086e166d02c67f69710ecc72,0,10,329
77f950dc72730f147f52e7706d0cb13b,0,8,434
99df56ff0c4d0b11929bba6315287b5c,0,7,108
562f75263e17a177a5984a504380a0b3,0,3,443
113e94313f4ad84ad0f034132d9c7cc7,0,9,84
2433f2fb26a298e4448b73b86523b2f7,0,8,145
d3eb15f465cb8678db59522e11f948a7,0,5,146
d7049cb094d5260342c86753b53a2f7a,0,9,85
579ffa4a238d9b88241a788b34a13881,0,6,465
c4841fc93d2fe49416bb5d9b2d286e23,0,3,124
d80fcf670d7394810de4193ec53eac17,0,1,370
0e303823c32aff536e2f82459cfe7e93,0,5,285
8a38d5ca17eb20f8272d92a2258a2568,0,9,303
4dde31a7608e7a390decda92d15692ca,0,10,11
9dbdee66e00f86f96d614e2dfdf3b82d,0,9,57
709f8e9b1ba833f5bb1dfdd6b9fb567e,0,4,386
75a3c1a28845043919512ebf3076081f,0,5,151
dabc13c8d75b10ba3daeca2be3da3672,0,9,340
b38f369271eae2c265b73c893e70ade0,0,10,194
0fd0f1c2cbe86cdb1b3ed58e1658cb22,0,4,282
e87281e07c9cadcb6b6e9be245156895,0,2,252
0a5cccd1794082ec42e13e7377511632,0,1,389
cc69b23354fef5cbd6b33914f9a665e6,0,9,104
f1530965ee36f0633b41d6710feb28f2,0,8,91
b078ff7af446cdbe8dad96466ec0f6a3,0,3,193
29a4915cfbe586f89a76762e870d42c1,0,4,483
47629bdb9bfddca255ffd033f89d9ee3,0,3,438
5dfdb15432ff1117f6fb9167414148fe,0,8,218
d873606870557c1fde2b464db626a463,0,1,258
9b05e9b13b365fc93039db2ed7e3c5e5,0,10,179
345c47197ae82d61f2206bd1d20e39db,0,1,38
8e706ea6f3ee8aa837b1c8dc561335ba,0,7,16
a6ad659ed3b4a865f9a97f07af7be878,0,9,439
cada0d8f20f5ec9159aca64320b10e7e,0,6,338
734f8b6d2bbc46ab48a4bebbbeb1bc04,0,7,315
888283ac64825e7f8529d2713cfc2e8e,0,7,131
84583d17289818ed418081e142414a0a,0,7,87
46644c4205dc059b4494738fe81b0228,0,9,330
3c5230f6539f3cea3750b7429da98156,0,8,306
4d10b0cdc59a872e958ef5ca783fa00e,0,3,57
e750b5af692fbff76b537d50484a3600,0,7,101
d2524e2cb1ac6a792126e0e47a2a3026,0,2,485
dca1c597b5e22430504c209b5c77335b,0,4,494
d0435e4ce981a1e988c21de2edd4912a,0,10,442
8ca7ca8cab5fdf0ab46a71a218c1e76e,0,6,460
fdadbcaa9b7407b5f3dabbbc014e4208,0,6,201
21553988ca98a9371ab8916075ea9aef,0,9,470
34fc3c8a73e7f361dbed193601c547c6,0,6,242
aaf21d0ce9135c009f34d9001d1f99d9,0,5,259
072ad2cd5522cb6fec7dd5ea5e76547e,0,3,474
e189e6f3bfe444fe5d3f3e985380d9bf,0,1,431
6eae3f1a9bf55874e42ebfba15901925,0,2,6
e06554343bed160885fe75961362cde0,0,10,331
083022dcdfece88c2879d4ec87186534,0,4,257
95fb17c6272e1158c823e163959ea9dd,0,7,396
f59e0ddef67121622ec9bb137b930579,0,1,431
9d3a3d1c2d9833333b631912d05ffcd0,0,3,500
d811099cdecc9be25cb1eff908edbc7e,0,5,358
3a078431aa69732d1a3b8faab1954715,0,2,417
2424f6338e40d2bb416f752fbb5e566d,0,9,81
c889661cc12366f5e3db59367e0f1b99,0,3,19
89c143b1c4c01a44634edb6abeea0a7b,1,1,458
146351e8ab6df165efdb9dc1b069c78d,0,2,275
62e27a840626a0224e26a89227e8c126,0,2,482
23a0d4434766fee5e30978d97f7f59b8,0,5,231
32b39a0c9186f8817b9336541f1fb6de,0,8,363
493da98006a032ddecb22a9fbb8924c5,0,9,253
94640071b5a988ddae6d6f6d63e14cc0,0,3,285
2b3dc9b415f3cac36ff69ea6d55ec473,0,3,394
35ab647689bb7b2aedefdeb3eed59763,0,2,83
caaaadfb5602f055d0488ad061eb3876,0,8,260
21d583a0f37d9202d47e7b7229faa50f,0,2,463
c90bdbe2b241e911ab60c958a5b437d8,0,6,258
c6efae8ad536be1ea587b81a31722f60,0,10,97
650526a6a53e77c57b1655987624e709,0,1,70
274ca0a39b7f9d96fb9de85c3fea3190,0,4,170
89ea57a70a6f6fd1bdf10306e234a5c3,0,7,46
96bcbb97f594baac82e7301856a9072b,0,5,397
20cbb56a7c1c05f8bc201f1c9b5f92d4,0,4,324
db7e4641f03f20dbe42d36e83dc8185f,0,4,164
bbfec5ffd6e3c7360b53b11b23c068ae,0,4,37
27dcb6b2f9e6319e38de296dba01a6db,0,9,73
2dc18e53dbcafd7eaffa92705c1f0e11,0,9,314
f208a125d8e10522c360f3cdcf0f1634,0,4,113
5b161b9ef0e1d3c5247f160479043e05,0,2,158
21836f313bee3144136b686eedf2f025,0,8,272
506e0ce3572a78efe0f5ebe620132826,0,10,147
2cfaed24da1570a007a42ec75525c790,0,7,228
0f4b64db9810c6a4db92873cd1708dbc,0,7,44
5d3f831439a80c85aa8dfb5517f15165,0,3,408
8544c755179d2fa5d2d756562614f2c3,0,9,55
9b09dd92510f96ebcf94c12d84671f1b,0,8,104
a5474d893f427e93d83cd635e9e5981b,0,3,246
0a16f0a99f82796b3a94f2570aff8b8d,0,5,452
a220675d0d3711e17e89edebf7de9d5f,0,1,396
dbaf197401d800b30fdac97bcb32294c,0,4,172
1bb7ad21a5a0e9a99517a0b9a710c8b8,0,9,240
b96651b027d5bc938aa347dfec054dbd,0,3,131
a86f695eee5bf900ddb9ab9ca5d73632,0,6,269
41e4ba571de096a9826c7cb2baa46482,0,9,180
075e87c1a3e42af08c7adf08e996055e,0,10,415
409b76266e3a4954d12e4ddab74c4dec,0,3,135
46db9c92902c08632b48c404c148a1a2,0,2,421
914d64ccebeaaae7900e96696e071868,0,9,364
e1b8b8034574729dde56a0445737c04c,0,6,365
bced4d7eaa258187ff1fe904079eaa02,0,10,141
7818adac59210df48a52fa7bc3058917,0,8,390
5e40830bf62f105a18ba4f52247f6a82,0,6,314
b809a06f763b1df46d98efd58a1d0649,0,8,163
ad45466a949f4a14c79e6f0ad3e5ad8e,0,7,48
624abb07a38062026152a5ca0aa0c638,0,4,311
25ce6bc3eae62d50b20452f7f902f0dd,0,5,376
cbdcf9dd60196670b9abe497ef1f049c,0,3,83
cd0cc3b92eb86ed7ceba717049802a2f,0,6,342
4dbb6602c6f7a89b05104550e5f85f25,0,3,76
1afcc84da062013198ed2d576ea863af,0,2,354
d3f6df6d2f862ad34d49f8960c8b75ac,0,9,436
834e1da201d1938a0457a8d1a2d1113a,0,1,26
66217d32a370610f21ee85bde2980e76,0,10,125
db4ca0148345b1dae4766d3550b0a94a,0,6,220
5dec686c93fdd118c808733505904dc8,0,4,254
06f8790cb41c8ca72d91747148d37fea,0,3,62
421a6f20cf334270f3139e946a0d2243,0,3,497
2970a4948dc7b7a8168fcbb6f189efe4,0,10,328
1afb2f2f0653ca437a6d08ffa2aaec01,0,5,26
dff038e5f5805ddfca0e90263888b9ed,0,8,350
b12d5812d6465fe97a09ad42d8fc0761,0,3,148
c4b2d3ea0e7c13ec6c0e3b1b91faa1d1,0,5,251
0521ef1c7b5435cf35788182b1e314d1,0,8,70
fe577fe7c1d0f9a973ea92388978e2c4,0,8,271
e573e8262d4ba7ff3fffb633825d27e7,0,7,344
8d06f7b845440eb8de50a377a0b6430c,0,3,477
0816426530e0cd3e5dd6788a748d5fb6,0,5,395
0563996c235430361db6330ea7c02ed6,0,1,231
3d8dec57898c102097518080377bd915,0,10,49
ab871f72645f348a59c6885f82556e1b,0,8,387
c2308af636bea97f104e7dc133e9a968,0,4,4
cbad9416a0c20eff6e8fd10e53e6a50b,0,2,129
704c3f0b966f482d9f0215d9c68cbaa3,0,5,51
2595df5f0e92dfa3781aa6df6e7dc75d,0,8,75
84bec19f227a3f56b041bfb0905aded3,0,8,375
fa6eb9548cbc69d5e8ad55800e37b841,0,8,238
e7ecaa05de67fb3d544324722f6fe552,0,9,419
c0504fd0b5020e2a006ed63a950f890d,0,7,206
ac41290c5b390d60304d37015cceead3,0,4,483
82d9dc33a58f06df03456dc944d1451d,0,10,196
880b22884fc073eb69602b836c9da53c,0,6,232
c89abaf580eee1f851fae072d0efdc7c,0,5,162
d99db4579b8f0e7cec264d9acc5160d4,0,8,6
d4c36e058b0f139ecb6be887a6c88995,0,2,463
7a37e829011e793f2050e74aef396297,0,10,393
16adc8a41bc0f68f167b8b72f8dd3b40,0,6,39
96a443dd89d7b241f83881933097ea64,0,2,195
215c0973d4444d1f1e9728cbf2c1acb8,0,1,465
125aff9d6d4b4552b8437f48b7bffded,0,4,406
ea2a520fd28a502ab3248e52e3d35bd9,0,5,371
4351d7f469ade34a1813998266386039,0,7,94
27f64239a6f12f4a543cc7501b4d8865,0,3,321
d43e01665d82d7117cda1a357c76abb0,0,7,214
64446ec3a4bc231050222eeb8c3c82d1,0,3,247
d7e714341727bac4c41afc0e47c8d944,0,8,41
82ebecd740d9c3619366c2ffa288fff1,0,9,94
b1977ee140383945af35c112a3f1a163,0,2,424
010da98d8bd5445072a8b5a113a6fb19,0,8,277
463f311985643a48a66c3db6eb9d581d,0,4,112
8ca98f2dadefbb2b7ef555f310dbe19f,0,2,1
38e7f3f9785f25361df2f0c99aa31e39,0,2,64
ad4491cc3cdc921692b5b671c56bb5d1,0,7,323
aae59f36b1523067151c1c109aaaaa31,0,10,20
20a4b196303a3148d364cbe63798b599,0,2,479
db5b01ef1f9ac8955ea401731623bcab,0,5,368
4a56bfe71c958d44a3593a496768496b,0,5,168
5e500e19a1260348af3f5dc8c600be29,0,9,413
a93ef5ae320a2cafc81bd83a99ff9b65,0,5,102
ec7e62ebeee23006c68bb6801c3eb001,0,7,154
222aadaaa31da2993c56d3ef17e6c908,0,7,402
92714d02da19c6ddc3295a3ff1bd8cd7,0,7,340
d36c4dd06c80cabbbb498673773276cb,0,5,194
868cb273e4cdbffb21cf8a11a08b9715,0,2,416
2334255b989ae7d613295af049261a3b,0,9,176
2c581ee62f125e6417d8720bd46f8e88,0,1,482
bee9da503937bd0ab7f7dcf1ece1142d,0,1,443
451a692797509adf579cfdcac45973ab,0,3,370
e3e631adf024b9768bdb1369aa6d0af8,0,4,38
5ee9a6e1aecd73f10ac62eae97808f23,0,3,444
71600848f0767bff648cfde203d9cff0,0,5,80
a90264ed9a512bffd8ebe03940d5b271,0,3,395
4222855beb560d06e0679f1d1ffb4638,0,3,264
746e99036114d9de3a8b9cdc41ebd3b3,0,3,366
9cfe633cb73863525352931b76a6989e,0,3,44
4427737a0e81617b2f3fe04a50e04ab9,0,9,116
b349e7b0e75b1e16a367e7e3c2f2aea5,0,10,127
83c0ec70327c8da706637c2d6f1bc9ef,0,10,33
1db189ee299b83552eaad60632e2cbd4,0,8,171
2ae50a5543a70c955ed2697e740363a9,0,2,109
e8d6b0a209c5ab2ba749b43e3e8045f3,0,3,379
af3ab53c0ddbd32fdd66b93c223890e4,0,2,92
a9a577e38de48819b7f00731b612988c,0,4,382
85edf898224f7aa0dc304785798a989d,0,7,446
3991aae5e231404345f9ee4a95c2fe04,0,8,456
dbca519c75ff93702c66855202a940ff,0,9,484
be66404fb46f35b554582dcef937ed24,0,5,349
d09ad84f817b4ed4df7aacfb78561dc4,0,8,488
df6a8d902bd07e3112f51a61ef03069c,1,3,76
72aedebd8312f914b3466d4bd9d55268,0,5,350
23e28b46a7a925fdfdcb5385a7db0daf,0,2,206
044fc47e50951fdb71214ae2cb8fbbac,0,1,467
1697c03d62492e2501f9e53fbd42abf8,0,10,345
2d99d5b40a6f40bb2816cbe9539a9fd3,0,8,499
49a8bc95816d0737de1635731c306863,0,9,474
e6fc4d1c23855a9c755b7d9267e73767,0,2,212
ee1f5066675ac0f8873b870464c88788,0,8,69
7c3c882bb9bab9175279394cadd45fa4,0,6,100
a013509528c15ed7440fe52fe15cfe87,0,9,241
7369477c5576d9b2bd71f1672b3f8bd7,0,6,418
427a499a26eb47dda9df9dad719a69a7,0,8,134
37c75218c703388cfaabd0debc4a9826,0,3,65
34b40a4445e4e728aaa96cc91a53f5d5,1,3,41
2fb28a4ac31b2699d0c5ccb5392182fe,0,6,31
c30acaafdcef9e86152af38ddce0fe9c,0,1,415
277cba58e28d7e483a543143aa1b862c,0,6,419
1c36f67beffa1c021fc3c8d68eba9813,0,2,444
b8dce86e0f0b24d311a63bf096c01f55,0,3,65
edcde5dd07b30a98b3375fe6f893dc82,0,6,143
37eddb380bd73682d14cb53dc33b950b,0,9,21
31297a0225f0dd521aab11829a3fc0bc,0,2,416
756902a23015393388031ade6c1fe0aa,0,2,365
ecb83eb7ff6ad0713b608101c2f903eb,0,8,495
c15dca0a6c9ca90c674aa8de04ad5989,0,1,80
5f6e117f4b6e282fdb6c041a8b5af560,0,3,104
7e25a67557ede3803388f4feb19c4378,0,6,286
24147201522bf41a722c247ae91819e6,0,5,223
ff1cd89f5a23bbc2fdab7381b45b324d,0,8,36
4d5acaacbb56202ba251d0494ef315f7,0,9,324
503284b1a802ed18732315cfa491b3f5,0,3,460
d239e03e541d069fa8f32cea24b52e1a,0,2,152
b8a74338e058c67e7b16783d953730d0,0,3,310
0a9679773a5d2027e423d026b335e792,0,2,297
9b65ac872b0cc987d12e6165b1569d87,0,2,159
4afc7d8e3a3b8e59387eb1a359cbc19f,1,5,194
7d9cc6cf791c335085b26c9884d9acf2,0,6,132
828ea2ef65aea5e0255a0eaf5dfe4e6e,0,6,61
18ec92008102c620405b793d29c1af4a,0,10,493
dcfe82152f720da25345ca8d5b156901,0,9,384
66b479bc8be00282e0c62195607bf5cc,0,2,159
729e195e54b7dc77dc30dd131f5d266e,0,10,64
f5a275f8d632e6854763bd845a7e0221,0,6,17
d29b6704761d69a264757dd56426afb1,0,1,289
4ac0a872cfcfafb0353ddc4e9f04f447,0,1,418
3945dea27f802a5e486caee3cec80310,0,10,167
c94a964781a374131531e7fab563c818,0,2,48
5900098ba28f467ca7cb7eb00d2dfefb,0,5,335
0c539c53ceaa6330c7c1ee43f14fa67e,0,5,301
8c6040d5fa4cdae35db069282dbcbf0a,0,4,62
7c6ceb298f9b33f515ecac678231177b,0,9,233
88185165cebf9ee17c217887c2de1d71,0,2,104
f5a1c8fada277dea12a291d553f1f987,0,3,142
b9e507d77fc5bd3793d08535ad1c8d1b,0,5,406
e2c1894bb3229c3128578610d97efdce,0,5,63
08e3aff457d4b15ddd2e3177f93f4cab,0,5,97
52eccb790453fed0179f6fa3879c509f,0,7,253
08a55a9c7122b183c30e411f8abd13a6,0,10,328
adbd9d135c09accacd0a2b6df8562cb1,0,3,401
3cc3814dc70ff846f49f6ae88fb7f972,0,1,454
4b7879a7ce17654758bebb050c576b4b,0,4,199
348f5c8b291be651f7f2c9e99907ad5f,0,2,95
98a95be2014934d4e2624a9c02cf869d,0,6,413
c4a73273777a1ad7aea04e10767bffd6,0,8,176
c261ed5af7f97fac0c5bec8ff0800711,0,2,58
dd1e42fc3c3915a38bb00f9d7294d7f8,0,1,431
e7ffb3cbc75d064aaaf0aa2d0edbd25d,0,6,58
f41eab4e36a5c93e538a4e8c7052d064,0,2,223
455cce6cf5653313d0a16c26a7113730,0,5,271
ace5316c8ba66dd24461f13b7ab922d5,0,3,58
cb463ae67c18ba6dd885c55f0a50a41a,0,8,139
f1d5c87ecf54999c19486c4803403aa5,0,9,48
efeacda278d679262b103fec1aea4bcc,0,3,325
67684050798dbc6a4e2509b02266f4ec,0,4,199
0fe26622a4cd0fbdee988677a8098190,0,2,32
06703b46396dd319866d0206914fd578,0,8,277
cc33ab589fb025cfa97dff780ce350e9,0,7,307
1415278a6064d02675f7964aa37ef480,0,7,48
fd40906435e87ca1aa1a9ece2d9385a1,0,10,317
51751f298db3882aa2dc333d2cfdd760,0,5,352
157ae4db2f167043c9e612daf48f0c42,0,9,118
ceb9f6304508a2f21d33e9f98f40aa30,0,1,328
4609635809163ac2a501499afb74d279,0,2,376
512ad90e9a7b65e5082056cd6c9fc150,0,7,344
bb7f0011967e99ccb057e04694d70bbe,0,8,331
7d4a5d5a4689fcac0089cfebc2aa95cc,0,3,34
5507ff69dd7826ee6894436fbc596ea1,0,3,383
46293befabe2cf034b62d453f6b2eeb5,0,1,454
0ccf80458bf3b8c31225deaba2f5fc46,0,6,180
02108c5ff55d2c264a30952adc62cd18,0,2,22
1981887cc81ef95697c4a9c16cec18e9,0,6,303
aaf2f3f3949f6fc26d935834f0a3518e,0,7,96
0c352257190b567ea7146a15fbd30af7,0,9,429
d556cef8393a4d91974059bc2cff7239,0,9,245
376dfa7b2f4a968568aad94d34312245,0,2,338
3701b86b346714fe00999184e49e8995,0,6,39
68a186805b917f5657e718765c93e92a,0,9,428
b7885e630d114935a2d251dee37881e2,0,3,491
2f673846d0df76c0c8dd6469ddc0b7bb,0,10,277
6ab9931c361d3ad2b3d0e3feb8f626c1,0,2,423
d4042a6509fdf46a24d2bf8c52e8e228,0,7,94
2cab2a6de6e4e4fddfe5848a6faea6d8,0,5,267
f79ae06ec4a612d4cd407b030db4e2fb,0,8,383
2e7a0e5d4ba95c6a41d53c5a8ac03005,0,7,61
a78e75db7a499b566aeaa0aa9294354f,0,7,132
58e2103618d8607877807323b3382eda,0,1,489
e38d6a882467853ec46c16454ac1602a,0,5,215
de2e7c4b4c4fdb69feaee374650204e6,0,1,476
5d3e444b46ad893a3f32fee00bec53f5,0,4,399
29aa87420a05d34d18b86c3baf9588f4,0,2,85
3b8c6fc4fe763b3c4af7909d3b79c59b,0,1,360
f786f2b6a6e52008972089958c96f917,0,10,381
7751cc33d1b9cb6329a5067a75c3b58e,0,10,486
b2ecf339eb98f249fe715d7b6d92d071,0,8,364
7ddbbf31ed8352d17df7fa70876b1d12,0,2,378
f7383cc36fc16c572686e76094e9c9dc,0,6,75
dedeef1a0ba18b3756c1d220993bd923,0,9,468
49b317f4bcd586d265698ed3218ea1d2,0,1,210
29683aba3c209e1a54b3e0ef7ba44045,0,10,194
16b20f894fda95c26a2164844d070a9f,0,1,142
c87c8fc6fb81b0dc49f25316e7cc8674,0,9,229
80806adfc06e277c4af2451dea6fbab5,0,3,68
a86a8bd8ee5fd4129eefe08cef3e3668,0,10,11
2db92c8ddb01f238ef4a13597a5a7152,0,4,369
0a43f3883127764432d8aa544890d038,0,9,228
78193e53f3ed21b4dc10e4ff99fe6759,0,2,255
82e9cf498b8e1bf20be7226c0a3d2114,0,10,56
8ce8652704a973329fc4c1cbd23406f0,0,8,8
f752f207fea9f95eb6ad15756ed70d5f,0,9,70
61083e55decf85f48693d24e510be9f6,0,2,322
20a09b4febffcfb37294fcbc179c24cb,0,1,424
5741596ca7ff84f0a30cd64671c0e8b5,0,2,194
e69c95ad3ec87768ec82393562f615ac,0,2,45
890d17314bf3d08a2b12aa21c8469c10,0,4,282
a724595860804b61e899d692f8c8d609,0,8,482
5b65ee164079fbaf8454a3f85214bf5a,0,2,101
5143eb673ed169b3f7fa2a418ce0353f,0,4,67
0f3bebaac74b8edc2c9f3539d330ce1f,0,9,157
3c490d6bc6f96851a3ff46a4025e5fd8,0,5,214
aee8c16d84957827efff08909c78fc0d,0,4,19
ed1741cc65334a887a9432e232f6b97c,0,6,306
a7ce637264ae09d7809b30473a2f63c7,0,8,267
4db0d688c36bb369325a5efa977ff7ca,0,9,156
443e50de246894356f8b260a161601a9,0,4,357
345bb4a4b0cd43efea102e0667ce1b24,0,9,371
e55db7cf890b45448e8a812807a8ce3f,0,8,3
c716a9dfd5f52ff5420c6f9ebb4dd16e,0,3,13
60610ca597c6c0bda1ddaa7d6203229b,0,6,382
e988f612d48e3cc8758b3604ef206006,0,4,393
9f15cb5ce4c5193164f5f4d0f162a966,0,1,467
ded96187a4cc49deae0ee45ee608c151,0,4,313
786b9337c2ab011951ba5e204f0b9015,0,2,154
ccf23177ea964cdf6e7113aeab74435b,0,6,155
f4f549541688b45b4667767f48271159,0,1,205
3cd4ff0667c92c773aa473320294eb53,0,4,58
6fecf302499a32fc6454625a9eb64723,0,9,87
d395e4777e6a17c02cb132389c032db6,0,7,279
ca48fd19115157317fc2b41471925e32,0,7,338
4ee00908577c7169067f1b6bbd83a195,0,9,108
de00bfa277ef755aa989a6fc68cd2611,0,4,121
c7bd762f86d3580727930937fe02ecf5,0,6,304
3d0d757470915d34f0cd7198151ed9bc,0,10,305
4a478440ddcc6c7035c7afd8b690c753,0,8,37
c4753e0dc730075d1799fc573d7286c3,0,9,446
a32f855e69ae2851e18b1415a5425fed,0,5,214
941a8f47689a7971e5b9bb7648bad869,0,5,180
ddec19fc7c20151933d4776d6d66f7ac,0,1,266
44ba2dd789e31979fc2fcda8f969601c,0,6,136
6de375ca1262cb234066ca50b21d50a9,0,2,120
2b3c7395c0fcab6e0922aaf5a132cc7b,0,6,121
cb1f91b012fba932398eb775c07fd768,0,10,198
1b2758fd58aacece76bf241775bb9508,0,4,394
cf381e7cd58c072d93c6ca3e96b8510b,0,2,316
69d2ad1281fd6aa6e1937b6ef81ce3d8,0,6,29
5bf9d3dcbc0dd3f5285b395d16edffcd,0,9,372
45ff452ae2bddbcb06515e73fa492d3a,0,9,451
b59946715a95c6f6af1b6d6d5ddc44a1,0,10,372
70a8b22578f4cca43bf92dddf72f44d3,0,10,192
4bd8d6db7759573ff10613fadd829bdb,0,8,240
bc4a69e0a5dee26b9fd964d09874f858,0,7,117
dd7298800d7f7a49861e45fb118656b4,0,6,385
399acb82e067fb83b064ee69fcad40ae,0,2,5
bd1553fc45c36529548ad6735f95386a,0,9,127
d0791e55d54a94ab417ab14e841f117d,0,4,339
7c3623241dbf7b889168a69c64406990,0,9,457
7d40329e6e0bb8c20c3047b89634dd71,0,9,353
c279ff271cbede37dd2010b0916b96eb,0,3,34
a34145b93d49dabd3396c4f93ceac08e,0,6,181
016eb79b44e79be409766a90746f24d7,0,3,184
ae294981fd647e6a3a9871132ea517db,0,6,27
7e7c9d6e72ff7bd6862ff9c499b2f779,0,1,375
4cf149bb85faf00822f9f532e3851cf5,0,5,372
4b4a8d42a614d9a941778c10d28d407a,0,6,3
9c69a38a79c088087f59281985f2e134,0,1,366
61418db55a3fc7800e129689a2c6ad65,0,8,433
6d397deb7dbbb1a72a1750c0fa9a5861,0,2,421
2ea940495463ef3dda2ad3173b89a883,0,5,321
0de3d9378c0fa68a300b96a67b482103,0,6,422
a1b4da7e660c4d9521be7d4448b7919e,0,2,75
2729612a6d80db83a7bad5609100a68e,0,8,316
c30a561da410efd92c0cffe94020ad5e,0,3,390
2af4edeed8dc6d493a7021e55466d4d8,0,8,472
92668adff8cd6da71fc25bc0aefcefef,0,8,211
6ebc0840e78e3e913df2ce082e43e2e2,0,4,448
486da57a300e487dd8d2b50ac7d45155,0,1,43
04bc79b6ea7b8d557f7f97646477999a,0,9,371
ea1b8e81da73885bbf9c838a848a54e0,0,1,149
1acbe69e5b51489e41157910371ff307,0,1,254
7910d189db2546f414af8435f23199e2,0,2,473
4954d975614d79cb1302a87e99bd03d0,0,5,23
38c50819ddfed90de366bf77807f95a2,0,3,109
d2877cefb8b85e5e8f8b3805d603c95a,0,9,195
423cdfb7d64258f4424e358a0ee6fc0d,0,2,87
3c8063f11d20c602eacd7262376be7db,0,4,474
272a7876a6843e5aae2b157be0ee2d7d,0,3,82
0a25e1487f63ba1290cabee587297d87,0,6,71
b0d97d5c31668478f7bdfcfbfb04a680,0,1,444
576ebdd731b261ee294fbe06c1e6ec6f,0,4,373
6389d86c7b8c7dcae29a43f8dc7635f0,0,3,379
a80444abad78d7dcc1245ad5d3a5c6d0,0,2,16
dba6cde6c0b9b26ff54ff16e1f52e078,0,9,465
250dee27d8f1322e8d0031e5b0c77edc,0,10,158
04db5ca94bcb5dadb7203c33574ac91c,0,6,349
b18568f338be1e675ea9708631ceecc3,0,9,469
5e8fe07be8ae96b6d7b16fb00d958284,0,6,483
ae30e1e14eacfe0f78afb9ef7030a30c,0,3,452
8b022fa387bc2c7bc64e4bc454716358,0,2,394
365fde93d7ae79ebfc80018a2d1bdd94,0,5,188
b537be3ddf32cfe309a78dd2994b2fd0,0,4,108
7fd9d064fabb8d4f8e4a3cb4afb4c982,0,7,293
ed907797af28fc18cc3d43dc9a00d73d,0,5,19
77400a55669980495b51ebe1a58d915f,0,8,185
67dcad5743fef12aa7b0c530a51a9151,0,10,20
064439cc35be55c97de690e5ff8c95ce,0,3,495
c3331662812df05ab872be72726b6262,0,5,395
92826a2d2fdf4b5c26cc62aa82d96c71,0,6,74
2d1702c61eaa44ebac91b5c21f46e413,0,2,54
90a8f1b12c47a8b65f1df1e4c4a70b15,0,6,430
ece248bfc7e3f5100137b07a3e1e9f49,0,1,105
7fd3e3031bb21ff200f3509fdd4d48bc,0,10,313
e4176dfc6c2b6bca29ce609595822330,0,2,292
073e585652f91481b40fca16644ac7ba,0,8,425
1f27d40658410e72bd6d127e0bb99909,0,1,202
